Station	Date	MaxT	MinT	RH1	RH2	Wind	Rain	SSH	Evap	Radiation	FAO56ET	Lat	Lon	CumRain
"ICRISAT"	42594.0	31.4	23.0	87.0	58.0	10.9	0.0	8.3	6.0	21.2	5.3	17.5084095	78.2723004	639.0999999999998
"ICRISAT"	42595.0	31.4	23.2	87.0	58.0	10.4	0.2	9.7	4.7	19.8	5.0	17.5084095	78.2723004	639.2999999999998
"ICRISAT"	42596.0	31.2	24.4	85.0	56.0	12.1	0.0	8.9	5.3	19.0	5.2	17.5084095	78.2723004	639.2999999999998
"ICRISAT"	42597.0	29.7	22.5	84.0	63.0	12.2	0.0	3.4	5.9	15.2	4.3	17.5084095	78.2723004	639.2999999999998
"ICRISAT"	42598.0	29.6	22.6	83.0	60.0	12.4	0.0	4.2	3.0	14.4	4.3	17.5084095	78.2723004	639.2999999999998
"ICRISAT"	42599.0	30.0	22.2	83.0	56.0	15.4	0.0	7.3	7.0	17.3	5.1	17.5084095	78.2723004	639.2999999999998
"ICRISAT"	42600.0	31.0	22.2	85.0	52.0	13.0	0.0	8.3	6.0	18.0	5.2	17.5084095	78.2723004	639.2999999999998
"ICRISAT"	42601.0	31.0	22.2	88.0	55.0	10.3	0.0	9.9	5.2	19.8	5.0	17.5084095	78.2723004	639.2999999999998
"ICRISAT"	42602.0	31.6	22.6	85.0	49.0	9.2	0.0	10.5	6.2	22.2	5.5	17.5084095	78.2723004	639.2999999999998
"ICRISAT"	42603.0	32.2	23.8	81.0	48.0	8.5	0.0	10.5	5.7	23.7	5.8	17.5084095	78.2723004	639.2999999999998
"ICRISAT"	42604.0	33.4	24.8	76.0	45.0	8.6	0.0	10.2	6.7	22.2	5.9	17.5084095	78.2723004	639.2999999999998
"ICRISAT"	42605.0	32.5	24.2	82.0	53.0	7.4	0.0	6.1	5.0	19.3	5.0	17.5084095	78.2723004	639.2999999999998
"ICRISAT"	42606.0	32.8	24.6	82.0	51.0	7.8	2.8	7.8	4.7	17.6	4.8	17.5084095	78.2723004	642.0999999999998
"ICRISAT"	42607.0	31.4	24.0	89.0	63.0	6.7	3.0	6.7	3.6	15.5	3.9	17.5084095	78.2723004	645.0999999999998
"ICRISAT"	42608.0	29.4	24.6	93.0	74.0	5.0	5.4	0.8	2.4	10.3	2.6	17.5084095	78.2723004	650.4999999999998
"ICRISAT"	42609.0	31.8	24.4	84.0	61.0	6.9	0.0	8.9	4.2	20.8	4.9	17.5084095	78.2723004	650.4999999999998
"ICRISAT"	42610.0	32.0	22.6	95.0	56.0	7.1	51.2	6.9	4.6	19.2	4.6	17.5084095	78.2723004	701.6999999999998
"ICRISAT"	42611.0	31.0	24.2	90.0	75.0	5.9	0.0	1.8	2.2	12.7	3.1	17.5084095	78.2723004	701.6999999999998
"ICRISAT"	42612.0	30.2	24.2	95.0	70.0	5.3	0.0	3.8	2.8	14.6	3.4	17.5084095	78.2723004	701.6999999999998
"ICRISAT"	42613.0	26.4	22.2	97.0	92.0	2.5	61.4	0.0	1.4	3.5	0.8	17.5084095	78.2723004	763.0999999999998
"ICRISAT"	42614.0	24.6	23.4	95.0	97.0	3.7	30.2	0.0	0.9	4.3	0.9	17.5084095	78.2723004	793.2999999999998
"ICRISAT"	42615.0	28.8	23.0	95.0	90.0	5.4	23.5	0.5	1.3	11.3	2.5	17.5084095	78.2723004	816.7999999999998
"ICRISAT"	42616.0	30.0	22.6	98.0	67.0	6.5	35.0	2.5	1.6	17.8	3.9	17.5084095	78.2723004	851.7999999999998
"ICRISAT"	42617.0	30.0	22.6	90.0	68.0	7.8	0.2	5.4	3.0	16.9	4.0	17.5084095	78.2723004	851.9999999999999
"ICRISAT"	42618.0	28.6	21.8	91.0	69.0	6.4	0.6	0.8	1.6	13.4	3.2	17.5084095	78.2723004	852.5999999999999
"ICRISAT"	42619.0	29.4	22.0	85.0	62.0	8.2	0.0	9.4	4.2	21.9	4.8	17.5084095	78.2723004	852.5999999999999
"ICRISAT"	42620.0	29.2	22.6	83.0	56.0	7.7	0.0	8.6	4.8	21.3	4.8	17.5084095	78.2723004	852.5999999999999
"ICRISAT"	42621.0	29.4	21.4	91.0	61.0	6.0	0.0	9.1	4.2	21.4	4.5	17.5084095	78.2723004	852.5999999999999
"ICRISAT"	42622.0	30.4	23.2	85.0	59.0	8.7	0.0	10.3	4.3	20.9	4.9	17.5084095	78.2723004	852.5999999999999
"ICRISAT"	42623.0	30.0	24.0	93.0	62.0	8.6	0.0	4.1	4.3	17.3	4.2	17.5084095	78.2723004	852.5999999999999
"ICRISAT"	42624.0	26.2	23.0	95.0	92.0	6.6	20.6	0.0	1.2	6.0	1.4	17.5084095	78.2723004	873.1999999999999
"ICRISAT"	42625.0	28.2	23.2	92.0	75.0	7.9	0.2	0.7	1.8	10.2	2.7	17.5084095	78.2723004	873.4
"ICRISAT"	42626.0	26.8	20.6	96.0	83.0	11.4	15.0	0.0	2.2	9.1	2.2	17.5084095	78.2723004	888.4
"ICRISAT"	42627.0	25.0	22.2	97.0	95.0	9.8	43.2	0.0	2.2	3.4	0.8	17.5084095	78.2723004	931.6
"ICRISAT"	42628.0	26.4	23.2	97.0	95.0	6.9	16.2	0.0	0.9	6.4	1.4	17.5084095	78.2723004	947.8000000000001
"ICRISAT"	42629.0	25.0	23.6	97.0	95.0	3.3	2.8	0.0	0.4	4.3	1.0	17.5084095	78.2723004	950.6
"ICRISAT"	42630.0	30.6	23.2	93.0	70.0	6.1	1.4	3.4	2.2	13.2	3.2	17.5084095	78.2723004	952.0
"ICRISAT"	42631.0	28.0	22.4	90.0	78.0	7.3	0.0	0.4	1.7	8.0	2.2	17.5084095	78.2723004	952.0
"ICRISAT"	42632.0	29.8	22.8	87.0	65.0	9.6	0.0	5.4	3.7	15.4	3.9	17.5084095	78.2723004	952.0
"ICRISAT"	42633.0	29.0	23.0	88.0	71.0	10.2	3.8	4.0	3.1	13.9	3.5	17.5084095	78.2723004	955.8
"ICRISAT"	42634.0	29.4	22.2	97.0	75.0	10.2	72.6	3.1	2.6	12.9	3.1	17.5084095	78.2723004	1028.3999999999999
"ICRISAT"	42635.0	27.0	23.4	95.0	92.0	7.3	3.0	0.2	1.0	8.3	1.9	17.5084095	78.2723004	1031.3999999999999
"ICRISAT"	42636.0	29.0	21.8	98.0	93.0	9.2	78.6	2.5	1.8	10.8	2.2	17.5084095	78.2723004	1109.9999999999998
"ICRISAT"	42637.0	29.0	23.0	98.0	97.0	10.0	22.2	0.0	0.2	4.7	1.0	17.5084095	78.2723004	1132.1999999999998
"ICRISAT"	42638.0	25.0	23.4	97.0	97.0	8.9	41.2	0.0	0.2	4.3	0.9	17.5084095	78.2723004	1173.3999999999999
"ICRISAT"	42639.0	25.2	22.8	97.0	90.0	7.0	15.7	0.0	0.8	4.6	1.1	17.5084095	78.2723004	1189.1
"ICRISAT"	42640.0	28.2	23.0	97.0	79.0	5.8	4.0	0.5	1.6	10.3	2.4	17.5084095	78.2723004	1193.1
"ICRISAT"	42641.0	29.0	23.8	95.0	81.0	5.2	2.8	0.0	1.9	9.6	2.3	17.5084095	78.2723004	1195.8999999999999
"ICRISAT"	42642.0	30.4	22.8	91.0	63.0	6.1	0.0	6.1	3.4	19.2	4.2	17.5084095	78.2723004	1195.8999999999999
"ICRISAT"	42643.0	30.4	23.4	92.0	67.0	6.4	0.0	7.8	4.0	19.7	4.3	17.5084095	78.2723004	1195.8999999999999
"ICRISAT"	42644.0	28.8	22.8	97.0	76.0	9.0	12.8	1.6	2.2	10.5	2.6	17.5084095	78.2723004	1208.6999999999998
"ICRISAT"	42645.0	27.0	22.6	91.0	83.0	6.3	1.0	0.2	1.1	7.8	2.0	17.5084095	78.2723004	1209.6999999999998
"ICRISAT"	42646.0	30.0	22.0	91.0	60.0	5.9	0.0	6.9	3.1	18.1	4.0	17.5084095	78.2723004	1209.6999999999998
"ICRISAT"	42647.0	30.4	22.2	90.0	60.0	5.7	0.0	9.8	4.0	19.2	4.2	17.5084095	78.2723004	1209.6999999999998
"ICRISAT"	42648.0	30.4	22.8	88.0	58.0	5.8	0.0	8.8	4.1	20.7	4.5	17.5084095	78.2723004	1209.6999999999998
"ICRISAT"	42649.0	30.2	22.4	91.0	68.0	6.8	0.4	4.1	3.1	15.1	3.5	17.5084095	78.2723004	1210.1
"ICRISAT"	42650.0	30.0	22.8	91.0	65.0	6.6	0.0	5.3	3.8	17.7	3.9	17.5084095	78.2723004	1210.1
"ICRISAT"	42651.0	30.2	22.8	95.0	62.0	6.2	7.2	6.2	3.1	14.6	3.5	17.5084095	78.2723004	1217.3
"ICRISAT"	42652.0	27.2	23.2	95.0	79.0	5.8	7.8	0.2	1.3	7.9	2.0	17.5084095	78.2723004	1225.1
"ICRISAT"	42653.0	27.8	22.8	93.0	79.0	5.4	11.4	0.0	1.0	7.9	2.0	17.5084095	78.2723004	1236.5
"ICRISAT"	42654.0	30.6	22.4	91.0	64.0	4.9	0.0	6.8	2.7	16.3	3.6	17.5084095	78.2723004	1236.5
"ICRISAT"	42655.0	31.2	21.6	93.0	60.0	4.0	0.0	8.0	3.7	20.4	4.2	17.5084095	78.2723004	1236.5
"ICRISAT"	42656.0	31.0	20.2	91.0	56.0	2.9	0.0	9.0	3.8	21.8	4.3	17.5084095	78.2723004	1236.5
"ICRISAT"	42657.0	31.6	18.8	85.0	35.0	2.8	0.0	9.2	5.2	22.6	4.3	17.5084095	78.2723004	1236.5
"ICRISAT"	42658.0	30.8	17.8	85.0	34.0	2.5	0.0	9.2	4.5	20.4	3.9	17.5084095	78.2723004	1236.5
"ICRISAT"	42659.0	30.6	16.6	88.0	37.0	2.3	0.0	10.0	4.5	22.0	4.0	17.5084095	78.2723004	1236.5
"ICRISAT"	42660.0	30.0	17.0	90.0	38.0	2.0	0.0	10.0	3.5	20.9	3.8	17.5084095	78.2723004	1236.5
"ICRISAT"	42661.0	30.8	17.4	92.0	34.0	2.3	0.0	10.3	4.5	21.8	4.0	17.5084095	78.2723004	1236.5
"ICRISAT"	42662.0	30.8	17.0	86.0	42.0	2.2	0.0	10.0	4.6	21.1	3.9	17.5084095	78.2723004	1236.5
"ICRISAT"	42663.0	30.2	17.0	90.0	68.0	2.5	0.0	9.8	5.0	20.4	3.8	17.5084095	78.2723004	1236.5
"ICRISAT"	42664.0	31.2	15.6	88.0	34.0	2.2	0.0	7.4	4.1	19.6	3.7	17.5084095	78.2723004	1236.5
"ICRISAT"	42665.0	30.2	16.4	84.0	38.0	2.4	0.0	9.3	4.2	20.2	3.7	17.5084095	78.2723004	1236.5
"ICRISAT"	42666.0	30.8	17.2	88.0	34.0	2.5	0.0	10.0	4.2	19.7	3.7	17.5084095	78.2723004	1236.5
"ICRISAT"	42667.0	30.6	20.4	84.0	38.0	2.2	0.0	9.4	4.0	18.6	3.6	17.5084095	78.2723004	1236.5
"ICRISAT"	42668.0	30.0	20.0	87.0	37.0	3.1	0.0	7.5	4.6	17.4	3.6	17.5084095	78.2723004	1236.5
"ICRISAT"	42669.0	29.6	17.0	86.0	43.0	4.7	0.0	7.8	4.4	18.1	3.8	17.5084095	78.2723004	1236.5
"ICRISAT"	42670.0	30.6	16.2	88.0	41.0	2.2	0.0	9.3	3.9	19.7	3.6	17.5084095	78.2723004	1236.5
"ICRISAT"	42671.0	30.4	13.6	89.0	38.0	2.7	0.0	9.5	4.6	19.5	3.6	17.5084095	78.2723004	1236.5
"ICRISAT"	42672.0	30.8	21.8	81.0	39.0	2.3	0.0	9.1	4.0	18.3	3.6	17.5084095	78.2723004	1236.5
"ICRISAT"	42673.0	29.6	23.2	85.0	59.0	2.0	0.0	0.8	2.7	10.3	2.4	17.5084095	78.2723004	1236.5
"ICRISAT"	42674.0	31.6	22.4	88.0	53.0	7.8	0.2	6.4	4.8	16.3	4.1	17.5084095	78.2723004	1236.7
"ICRISAT"	42675.0	30.6	20.4	82.0	52.0	6.0	0.0	6.6	3.8	15.8	3.8	17.5084095	78.2723004	1236.7
"ICRISAT"	42676.0	30.0	18.0	90.0	43.0	3.4	0.0	9.5	4.8	19.2	3.7	17.5084095	78.2723004	1236.7
"ICRISAT"	42677.0	30.0	18.2	91.0	43.0	2.3	0.0	9.1	3.8	17.8	3.4	17.5084095	78.2723004	1236.7
"ICRISAT"	42678.0	30.8	17.4	88.0	43.0	2.7	0.0	9.0	3.3	18.7	3.6	17.5084095	78.2723004	1236.7
"ICRISAT"	42679.0	30.0	16.4	92.0	37.0	3.4	0.0	9.6	5.5	19.3	3.7	17.5084095	78.2723004	1236.7
"ICRISAT"	42680.0	30.0	17.6	90.0	44.0	3.3	0.0	7.6	3.4	16.8	3.4	17.5084095	78.2723004	1236.7
"ICRISAT"	42681.0	29.6	14.0	89.0	42.0	2.3	0.0	6.4	4.0	15.2	2.9	17.5084095	78.2723004	1236.7
"ICRISAT"	42682.0	29.8	13.6	79.0	29.0	2.8	0.0	9.2	4.6	18.9	3.5	17.5084095	78.2723004	1236.7
"ICRISAT"	42683.0	30.0	13.8	75.0	28.0	3.3	0.0	9.4	0.0	19.0	3.6	17.5084095	78.2723004	1236.7
"ICRISAT"	42684.0	29.8	13.2	81.0	31.0	3.2	0.0	9.7	4.8	19.0	3.5	17.5084095	78.2723004	1236.7
"ICRISAT"	42685.0	29.2	10.8	84.0	26.0	1.9	0.0	9.3	3.0	18.5	3.1	17.5084095	78.2723004	1236.7
"ICRISAT"	42686.0	29.4	11.6	86.0	28.0	3.6	0.0	9.0	4.5	18.5	3.5	17.5084095	78.2723004	1236.7
"ICRISAT"	42687.0	29.2	15.4	86.0	31.0	3.6	0.0	8.2	3.7	16.9	3.4	17.5084095	78.2723004	1236.7
"ICRISAT"	42688.0	30.0	17.0	88.0	30.0	4.1	0.0	7.5	3.5	15.2	3.4	17.5084095	78.2723004	1236.7
"ICRISAT"	42689.0	30.6	20.2	89.0	58.0	4.1	0.0	4.7	2.6	13.7	3.1	17.5084095	78.2723004	1236.7
"ICRISAT"	42690.0	30.6	20.6	78.0	55.0	5.2	0.0	3.2	3.8	13.2	3.3	17.5084095	78.2723004	1236.7
"ICRISAT"	42691.0	30.0	16.6	88.0	46.0	3.2	0.0	7.2	4.4	15.5	3.1	17.5084095	78.2723004	1236.7
"ICRISAT"	42692.0	29.6	14.6	88.0	51.0	3.4	0.0	7.1	3.3	15.8	3.1	17.5084095	78.2723004	1236.7
"ICRISAT"	42693.0	29.4	10.6	91.0	36.0	2.0	0.0	7.3	4.2	17.0	2.9	17.5084095	78.2723004	1236.7
"ICRISAT"	42694.0	28.8	11.2	86.0	31.0	2.8	0.0	5.2	4.0	16.3	3.0	17.5084095	78.2723004	1236.7
"ICRISAT"	42695.0	29.6	12.6	87.0	30.0	2.4	0.0	8.2	4.0	17.2	3.1	17.5084095	78.2723004	1236.7
"ICRISAT"	42696.0	30.0	11.2	88.0	30.0	2.4	0.0	8.9	3.6	17.2	3.1	17.5084095	78.2723004	1236.7
"ICRISAT"	42697.0	30.4	11.4	82.0	27.0	2.8	0.0	9.5	3.8	18.4	3.3	17.5084095	78.2723004	1236.7
"ICRISAT"	42698.0	29.8	11.0	91.0	32.0	4.2	0.0	10.0	4.0	17.9	3.5	17.5084095	78.2723004	1236.7
"ICRISAT"	42699.0	30.4	11.0	91.0	30.0	3.3	0.0	9.4	4.1	18.0	3.4	17.5084095	78.2723004	1236.7
"ICRISAT"	42700.0	30.4	9.7	90.0	29.0	2.2	0.0	9.8	4.0	18.2	3.1	17.5084095	78.2723004	1236.7
"ICRISAT"	42701.0	31.2	10.6	80.0	28.0	2.1	0.0	9.9	4.2	18.4	3.1	17.5084095	78.2723004	1236.7
"ICRISAT"	42702.0	32.0	10.2	91.0	27.0	2.0	0.0	9.8	3.9	18.5	3.1	17.5084095	78.2723004	1236.7
"ICRISAT"	42703.0	31.4	10.1	91.0	29.0	2.2	0.0	9.5	4.1	17.8	3.1	17.5084095	78.2723004	1236.7
"ICRISAT"	42704.0	31.0	10.0	84.0	22.0	2.2	0.0	8.8	3.8	17.3	3.0	17.5084095	78.2723004	1236.7
"ICRISAT"	42705.0	30.2	12.4	91.0	35.0	3.0	0.0	7.0	2.9	15.3	3.0	17.5084095	78.2723004	1236.7
"ICRISAT"	42706.0	30.4	12.1	87.0	30.0	2.4	0.0	4.1	3.6	14.5	2.8	17.5084095	78.2723004	1236.7
"ICRISAT"	42707.0	29.6	21.0	86.0	58.0	6.6	0.0	4.9	2.8	12.2	3.1	17.5084095	78.2723004	1236.7
"ICRISAT"	42708.0	28.6	20.2	91.0	57.0	6.8	0.0	3.8	2.9	11.1	2.9	17.5084095	78.2723004	1236.7
"ICRISAT"	42709.0	29.6	17.1	89.0	59.0	4.4	0.0	3.6	2.8	11.1	2.6	17.5084095	78.2723004	1236.7
"ICRISAT"	42710.0	29.2	11.7	91.0	42.0	3.4	0.0	8.7	3.9	16.2	3.0	17.5084095	78.2723004	1236.7
"ICRISAT"	42711.0	28.4	11.8	87.0	40.0	3.7	0.0	8.5	3.7	16.1	3.1	17.5084095	78.2723004	1236.7
"ICRISAT"	42712.0	30.4	11.4	93.0	41.0	2.0	0.0	8.8	2.8	16.3	2.8	17.5084095	78.2723004	1236.7
"ICRISAT"	42713.0	28.0	9.1	90.0	34.0	2.4	0.0	8.8	3.3	16.7	2.8	17.5084095	78.2723004	1236.7
"ICRISAT"	42714.0	27.6	7.8	92.0	33.0	3.4	0.0	9.2	3.6	16.7	3.0	17.5084095	78.2723004	1236.7
"ICRISAT"	42715.0	27.0	8.5	90.0	26.0	2.6	0.0	7.5	2.5	14.9	2.7	17.5084095	78.2723004	1236.7
"ICRISAT"	42716.0	29.4	11.3	86.0	35.0	2.1	0.0	8.3	2.8	15.5	2.7	17.5084095	78.2723004	1236.7
"ICRISAT"	42717.0	31.0	18.0	66.0	41.0	4.4	0.0	7.1	4.8	13.8	3.3	17.5084095	78.2723004	1236.7
"ICRISAT"	42718.0	28.2	21.4	85.0	56.0	11.1	0.4	5.7	4.0	12.9	3.6	17.5084095	78.2723004	1237.1000000000001
"ICRISAT"	42719.0	23.8	15.5	92.0	83.0	4.9	0.6	0.0	1.0	4.5	1.1	17.5084095	78.2723004	1237.7
"ICRISAT"	42720.0	29.4	16.8	87.0	50.0	4.2	0.0	7.2	3.4	14.7	3.1	17.5084095	78.2723004	1237.7
"ICRISAT"	42721.0	29.2	13.6	92.0	47.0	3.9	0.0	6.7	3.0	14.1	2.9	17.5084095	78.2723004	1237.7
"ICRISAT"	42722.0	29.8	11.7	87.0	32.0	2.5	0.0	9.1	4.3	17.1	3.0	17.5084095	78.2723004	1237.7
"ICRISAT"	42723.0	28.8	10.4	91.0	30.0	3.4	0.0	9.7	4.2	17.6	3.2	17.5084095	78.2723004	1237.7
"ICRISAT"	42724.0	28.2	9.0	90.0	30.0	2.5	0.0	9.8	3.9	17.9	2.9	17.5084095	78.2723004	1237.7
"ICRISAT"	42725.0	29.0	8.7	90.0	33.0	2.8	0.0	9.1	3.2	17.4	3.0	17.5084095	78.2723004	1237.7
"ICRISAT"	42726.0	29.4	8.0	92.0	23.0	2.6	0.0	9.8	4.4	18.2	3.0	17.5084095	78.2723004	1237.7
"ICRISAT"	42727.0	30.2	7.8	88.0	25.0	2.4	0.0	9.6	4.4	17.9	3.0	17.5084095	78.2723004	1237.7
"ICRISAT"	42728.0	30.0	8.8	83.0	20.0	3.0	0.0	9.5	4.4	18.1	3.2	17.5084095	78.2723004	1237.7
"ICRISAT"	42729.0	30.2	9.7	83.0	19.0	33.0	0.0	9.9	3.6	17.5	8.9	17.5084095	78.2723004	1237.7
"ICRISAT"	42730.0	30.0	11.3	95.0	21.0	3.1	0.0	9.7	3.0	17.0	3.2	17.5084095	78.2723004	1237.7
"ICRISAT"	42731.0	30.2	9.7	86.0	28.0	2.1	0.0	9.3	3.5	16.9	2.9	17.5084095	78.2723004	1237.7
"ICRISAT"	42732.0	28.6	7.6	87.0	29.0	2.9	0.0	9.4	4.5	17.2	3.0	17.5084095	78.2723004	1237.7
"ICRISAT"	42733.0	28.0	11.0	91.0	36.0	3.5	0.0	9.5	3.4	16.1	3.0	17.5084095	78.2723004	1237.7
"ICRISAT"	42734.0	28.4	9.6	93.0	42.0	4.0	0.0	8.4	3.2	15.5	3.0	17.5084095	78.2723004	1237.7
"ICRISAT"	42735.0	29.0	10.7	93.0	41.0	3.4	0.0	8.1	3.1	15.5	2.9	17.5084095	78.2723004	1237.7
"ICRISAT"	42736.0	29.6	13.2	94.0	32.0	4.2	0.0	8.3	3.6	16.0	3.3	17.5084095	78.2723004	0.0
"ICRISAT"	42737.0	29.2	12.6	89.0	33.0	4.5	0.0	8.2	3.9	15.8	3.3	17.5084095	78.2723004	0.0
"ICRISAT"	42738.0	29.6	12.0	87.0	35.0	3.0	0.0	9.3	3.7	16.2	3.0	17.5084095	78.2723004	0.0
"ICRISAT"	42739.0	27.6	8.7	88.0	35.0	4.0	0.0	9.5	4.0	16.7	3.1	17.5084095	78.2723004	0.0
"ICRISAT"	42740.0	27.6	9.5	88.0	31.0	3.0	0.0	9.7	3.4	17.2	3.0	17.5084095	78.2723004	0.0
"ICRISAT"	42741.0	28.0	8.2	87.0	22.0	2.8	0.0	9.8	4.2	17.8	3.0	17.5084095	78.2723004	0.0
"ICRISAT"	42742.0	29.4	11.5	84.0	18.0	3.5	0.0	10.2	3.6	17.7	3.4	17.5084095	78.2723004	0.0
"ICRISAT"	42743.0	31.0	16.6	90.0	32.0	5.0	0.0	9.7	3.4	16.8	3.7	17.5084095	78.2723004	0.0
"ICRISAT"	42744.0	29.6	16.7	87.0	41.0	7.8	0.0	7.3	4.1	14.7	3.8	17.5084095	78.2723004	0.0
"ICRISAT"	42745.0	29.6	13.6	87.0	35.0	5.7	0.0	8.0	4.2	14.9	3.6	17.5084095	78.2723004	0.0
"ICRISAT"	42746.0	28.2	12.2	87.0	39.0	3.3	0.0	7.8	3.8	15.1	2.9	17.5084095	78.2723004	0.0
"ICRISAT"	42747.0	28.0	9.7	90.0	33.0	3.0	0.0	9.2	3.9	16.3	3.0	17.5084095	78.2723004	0.0
"ICRISAT"	42748.0	28.2	12.0	80.0	34.0	3.5	0.0	8.3	3.8	16.0	3.1	17.5084095	78.2723004	0.0
"ICRISAT"	42749.0	27.2	16.0	77.0	46.0	7.5	0.0	4.8	3.8	13.4	3.5	17.5084095	78.2723004	0.0
"ICRISAT"	42750.0	27.0	15.4	80.0	41.0	8.0	0.0	5.7	4.4	15.1	3.7	17.5084095	78.2723004	0.0
"ICRISAT"	42751.0	27.6	15.6	69.0	45.0	6.4	0.0	6.2	4.1	15.6	3.6	17.5084095	78.2723004	0.0
"ICRISAT"	42752.0	29.8	12.2	85.0	33.0	4.0	0.0	9.1	4.3	17.0	3.4	17.5084095	78.2723004	0.0
"ICRISAT"	42753.0	29.0	13.2	89.0	35.0	6.7	0.0	7.9	4.5	16.1	3.8	17.5084095	78.2723004	0.0
"ICRISAT"	42754.0	28.0	11.6	91.0	28.0	7.4	0.0	9.1	5.4	17.7	4.1	17.5084095	78.2723004	0.0
"ICRISAT"	42755.0	27.0	10.2	88.0	39.0	5.6	0.0	7.6	4.2	16.0	3.4	17.5084095	78.2723004	0.0
"ICRISAT"	42756.0	29.2	12.3	85.0	31.0	4.3	0.0	8.8	4.2	17.6	3.6	17.5084095	78.2723004	0.0
"ICRISAT"	42757.0	29.6	12.7	85.0	30.0	6.6	0.0	9.4	5.6	17.5	4.1	17.5084095	78.2723004	0.0
"ICRISAT"	42758.0	31.0	13.4	89.0	31.0	4.6	0.0	9.5	4.6	17.1	3.7	17.5084095	78.2723004	0.0
"ICRISAT"	42759.0	30.8	13.6	89.0	36.0	4.4	0.0	8.7	5.0	17.0	3.6	17.5084095	78.2723004	0.0
"ICRISAT"	42760.0	29.8	15.0	88.0	31.0	5.8	0.0	9.3	5.4	17.4	4.0	17.5084095	78.2723004	0.0
"ICRISAT"	42761.0	29.6	20.0	68.0	38.0	7.9	0.0	9.2	5.2	17.3	4.5	17.5084095	78.2723004	0.0
"ICRISAT"	42762.0	28.2	18.8	79.0	47.0	7.4	0.0	3.6	4.7	12.3	3.5	17.5084095	78.2723004	0.0
"ICRISAT"	42763.0	30.2	18.2	82.0	44.0	3.9	0.0	4.9	4.0	14.1	3.2	17.5084095	78.2723004	0.0
"ICRISAT"	42764.0	30.2	13.6	89.0	46.0	3.6	0.0	6.5	4.1	16.2	3.3	17.5084095	78.2723004	0.0
"ICRISAT"	42765.0	31.2	11.0	84.0	28.0	3.4	0.0	9.6	4.9	18.8	3.7	17.5084095	78.2723004	0.0
"ICRISAT"	42766.0	32.2	12.2	85.0	27.0	3.7	0.0	10.2	5.0	19.7	3.9	17.5084095	78.2723004	0.0
"ICRISAT"	42767.0	32.2	12.2	85.0	27.0	3.7	0.0	10.2	5.0	19.7	3.9	17.5084095	78.2723004	0.0
"ICRISAT"	42768.0	32.4	13.0	83.0	24.0	3.9	0.0	9.4	4.3	18.7	4.0	17.5084095	78.2723004	0.0
"ICRISAT"	42769.0	32.0	15.0	84.0	29.0	6.5	0.0	9.3	5.8	17.8	4.5	17.5084095	78.2723004	0.0
"ICRISAT"	42770.0	31.0	15.0	88.0	33.0	7.6	0.0	8.5	5.8	17.7	4.5	17.5084095	78.2723004	0.0
"ICRISAT"	42771.0	31.2	12.0	85.0	33.0	4.6	0.0	9.3	5.7	18.8	4.0	17.5084095	78.2723004	0.0
"ICRISAT"	42772.0	31.0	14.4	86.0	26.0	5.8	0.0	9.8	5.4	19.3	4.4	17.5084095	78.2723004	0.0
"ICRISAT"	42773.0	32.8	14.2	82.0	27.0	3.9	0.0	9.7	4.8	19.7	4.1	17.5084095	78.2723004	0.0
"ICRISAT"	42774.0	32.4	14.0	82.0	28.0	4.1	0.0	9.2	4.8	18.4	4.0	17.5084095	78.2723004	0.0
"ICRISAT"	42775.0	32.2	14.2	80.0	33.0	3.6	0.0	9.1	5.2	18.0	3.8	17.5084095	78.2723004	0.0
"ICRISAT"	42776.0	32.7	15.0	80.0	31.0	4.4	0.0	9.1	5.1	18.0	4.1	17.5084095	78.2723004	0.0
"ICRISAT"	42777.0	32.8	15.6	77.0	30.0	5.0	0.0	8.8	5.5	18.0	4.3	17.5084095	78.2723004	0.0
"ICRISAT"	42778.0	32.2	19.0	52.0	29.0	9.0	0.0	8.3	7.0	18.1	5.5	17.5084095	78.2723004	0.0
"ICRISAT"	42779.0	31.8	17.7	56.0	23.0	10.8	0.0	9.2	7.7	18.9	6.1	17.5084095	78.2723004	0.0
"ICRISAT"	42780.0	29.2	14.8	84.0	36.0	9.1	0.0	9.4	6.4	18.7	4.7	17.5084095	78.2723004	0.0
"ICRISAT"	42781.0	29.8	13.7	88.0	37.0	7.8	0.0	9.4	5.9	18.8	4.5	17.5084095	78.2723004	0.0
"ICRISAT"	42782.0	31.0	14.9	84.0	32.0	5.9	0.0	6.0	4.9	16.6	4.2	17.5084095	78.2723004	0.0
"ICRISAT"	42783.0	30.4	14.2	84.0	34.0	5.9	0.0	8.9	5.6	18.8	4.3	17.5084095	78.2723004	0.0
"ICRISAT"	42784.0	31.8	13.2	77.0	24.0	5.1	0.0	9.6	5.4	19.6	4.5	17.5084095	78.2723004	0.0
"ICRISAT"	42785.0	32.6	12.6	85.0	24.0	5.2	0.0	10.0	7.4	20.2	4.6	17.5084095	78.2723004	0.0
"ICRISAT"	42786.0	33.0	12.5	81.0	24.0	4.2	0.0	10.2	7.1	20.7	4.5	17.5084095	78.2723004	0.0
"ICRISAT"	42787.0	34.0	13.0	73.0	20.0	3.9	0.0	10.5	5.9	21.2	4.6	17.5084095	78.2723004	0.0
"ICRISAT"	42788.0	35.6	15.5	66.0	11.0	3.9	0.0	10.4	6.6	21.7	4.8	17.5084095	78.2723004	0.0
